uid,address,title,summary,body,collection,terms,year_from,year_to,user,destination_dir
dor2111,http://www.dornc.com/publications/monthly_sales_1-11.pdf|http://www.dornc.com/publications/monthly_sales_1-11.xls,Monthly State Sales and Use Tax Statistics - January 2011,January 2011 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales January 2011 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2011 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2011",Reports,Sales & Use Tax,2011,,0,reports
dor2112,http://www.dornc.com/publications/monthly_sales_1-12.pdf|http://www.dornc.com/publications/monthly_sales_1-12.xls,Monthly State Sales and Use Tax Statistics - January 2012,January 2012 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales January 2012 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2012 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2012",Reports,Sales & Use Tax,2012,,0,reports
dor2113,http://www.dornc.com/publications/monthly_sales_1-13.pdf|http://www.dornc.com/publications/monthly_sales_1-13.xls,Monthly State Sales and Use Tax Statistics - January 2013,January 2013 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales January 2013 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2013 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2013",Reports,Sales & Use Tax,2013,,0,reports
dor2114,http://www.dornc.com/publications/monthly_sales_1-14.pdf|http://www.dornc.com/publications/monthly_sales_1-14.xls,Monthly State Sales and Use Tax Statistics - January 2014,January 2014 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales January 2014 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2014 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2014",Reports,Sales & Use Tax,2014,,0,reports
dor2115,http://www.dornc.com/publications/monthly_sales_1-15.pdf|http://www.dornc.com/publications/monthly_sales_1-15.xls,Monthly State Sales and Use Tax Statistics - January 2015,January 2015 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales January 2015 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2015 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2015",Reports,Sales & Use Tax,2015,,0,reports
dor2116,http://www.dornc.com/publications/monthly_sales_1-16.pdf|http://www.dornc.com/publications/monthly_sales_1-16.xls,Monthly State Sales and Use Tax Statistics - January 2016,January 2016 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales January 2016 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2016 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2016",Reports,Sales & Use Tax,2016,,0,reports
dor2117,http://www.dornc.com/publications/monthly_sales_1-17.pdf|http://www.dornc.com/publications/monthly_sales_1-17.xls,Monthly State Sales and Use Tax Statistics - January 2017,January 2017 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales January 2017 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2017 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, and by Types of Businesses for January 2017",Reports,Sales & Use Tax,2017,,0,reports
dor2118,http://www.dornc.com/publications/monthly_sales_7-98.pdf,Monthly State Sales and Use Tax Statistics - July 1998,July 1998 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales,"State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 1998",Reports,Sales & Use Tax,1998,,0,reports
dor2119,http://www.dornc.com/publications/monthly_sales_7-99.pdf,Monthly State Sales and Use Tax Statistics - July 1999,July 1999 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales,"State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 1999",Reports,Sales & Use Tax,1999,,0,reports
dor2120,http://www.dornc.com/publications/monthly_sales_7-00.pdf|http://www.dornc.com/publications/monthly_sales_7-00.xls,Monthly State Sales and Use Tax Statistics - July 2000,July 2000 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales July 2000 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales,"State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2000 State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2000",Reports,Sales & Use Tax,2000,,0,reports
dor2121,http://www.dornc.com/publications/monthly_sales_7-01.pdf|http://www.dornc.com/publications/monthly_sales_7-01.xls,Monthly State Sales and Use Tax Statistics - July 2001,July 2001 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales July 2001 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales,"State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2001 State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2001",Reports,Sales & Use Tax,2001,,0,reports
dor2122,http://www.dornc.com/publications/monthly_sales_7-02.pdf|http://www.dornc.com/publications/monthly_sales_7-02.xls,Monthly State Sales and Use Tax Statistics - July 2002,July 2002 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales July 2002 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales,"State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2002 State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2002",Reports,Sales & Use Tax,2002,,0,reports
dor2123,http://www.dornc.com/publications/monthly_sales_7-03_amended.pdf|http://www.dornc.com/publications/monthly_sales_7-03_amended.xls,Monthly State Sales and Use Tax Statistics - July 2003,July 2003 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales July 2003 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales,"State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2003 State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2003",Reports,Sales & Use Tax,2003,,0,reports
dor2124,http://www.dornc.com/publications/monthly_sales_7-04.pdf|http://www.dornc.com/publications/monthly_sales_7-04.xls,Monthly State Sales and Use Tax Statistics - July 2004,July 2004 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales July 2004 Monthly Report of State Sales and Use Tax Gross Collections and Gross Retail Sales,"State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2004 State Sales and Use Tax: Gross Collections and Gross Retail Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2004",Reports,Sales & Use Tax,2004,,0,reports
dor2125,http://www.dornc.com/publications/monthly_sales_7-05.pdf|http://www.dornc.com/publications/monthly_sales_7-05.xls,Monthly State Sales and Use Tax Statistics - July 2005,July 2005 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales July 2005 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2005 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2005",Reports,Sales & Use Tax,2005,,0,reports
dor2126,http://www.dornc.com/publications/monthly_sales_7-06.pdf|http://www.dornc.com/publications/monthly_sales_7-06.xls,Monthly State Sales and Use Tax Statistics - July 2006,July 2006 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales July 2006 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2006 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2006",Reports,Sales & Use Tax,2006,,0,reports
dor2127,http://www.dornc.com/publications/monthly_sales_7-07.pdf|http://www.dornc.com/publications/monthly_sales_7-07.xls,Monthly State Sales and Use Tax Statistics - July 2007,July 2007 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales July 2007 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2007 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2007",Reports,Sales & Use Tax,2007,,0,reports
dor2128,http://www.dornc.com/publications/monthly_sales_7-08.pdf|http://www.dornc.com/publications/monthly_sales_7-08.xls,Monthly State Sales and Use Tax Statistics - July 2008,July 2008 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales July 2008 Monthly Report of State Sales and Use Tax Gross Collections and Taxable Sales,"State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2008 State Sales and Use Tax: Gross Collections and Taxable Sales by Counties, by Cities with Population in Excess of 5,000, and by Types of Businesses for July 2008",Reports,Sales & Use Tax,2008,,0,reports
